id.x,year,company,capital,text,loc,lon,lat,role,simpname,country,cat,edu,source,id.y,
1052640,1921,Lake View Investment Rust Limited,3849115,"General Mgalnagers m W.A. Bewick, Moreing A: 0. Mine Manager H. E. Vail, Fimiston, W.A.",london,-0.1277583,51.50735,manager,"vail, h e",united kingdom,myb,engineer,imm,imm3390,0
1053742,1921,Lucky Tiger Combination Gold Mining,8.00E+06,"General Manager L. R. Budrow, Douglas, Arizona. Mine Manager R. I . Mishler, Esqueda, Sanora, Mexicc.",arizona,-111.0937,34.04893,manager,"budrow, l r",united states of america,myb,engineer,imm,imm8984,0
1055006,1921,Mexico Mines Oro Limited,7698229,"Gonsulting Engineer C. R. Pinder, M.1nst.M.M, Assistant Manager J. Vincent. l Mine Ofice El Oro, Mexico. Paris Secretary and Oflices E. Heisch, 18, Rue Chauveau-Lngarde. Secretary and Oflioes H. Porter, 2, St. Helen s Place, E.C. 3.",mexico,-102.5528,23.6345,engineer,"pinder, c r",mexico,myb,engineer,imm,imm921,0
1056197,1921,Mineral Properties Syndicate Limited,173210.2,"Beddent Engineer K. W. M. Middleton. Secretary and Omces H. R. Green, 4, Broad Street Place, E.O. 2.",london,-0.1277583,51.50735,engineer,"middleton, k w",united kingdom,myb,engineer,imm,imm8726,0
1072842,1921,Westport Coal Company Limited,1924557,E. O. Hazlett. l J. C. McGeorge. l 0. Morris. | W. D. Stewart. Engines: s L. D. McGeovze and E. Gillnw. General Manager W. A. Flavell.,new zealand,174.886,-40.90056,manager,"flavell, w a",NA,myb,engineer,imm,imm10568,0
1088312,1922,French Iron Ore Limited,75.28787,"F. A. E. Samuelson. I E. Steer, 0.11.. J.P. l 13. Talbot, JP. | W. Thorneycroft.",france,2.213749,46.22764,board,"samuelson, f a",france,myb,engineer,myb,969387,0
1089487,1922,Gold Field Rhodesian Development Limited,7718733,Consulting Engineer C. E. Parsons.,rhodesia,-97.21348,32.82943,engineer,"parsons, c e",united states of america,myb,engineer,imm,imm8785,0
1092322,1922,Johannesburg Consolidated Investment Company,19929141,"Directors Qualification, 250 shares . S. B. Joel, J.P., Permanent Chairman. I J. E Evans, C.M.G. J. Friedlander. I J. 13. Joel, J.P.",johannesburg,28.04731,-26.2041,board,"evans, j e",south africa,myb,NA,taime,aime35790,0
1092976,1922,Kamunlng Peak Rubber And Tin,1107174,"Manager P. J R. Waugh. | Mining Engineers Osborne a Chappel. Agents and Secretaries and Oflices Guthrie & 00., Ltd., 5, Whittington Avenue, E.C. 3.",london,-0.1277583,51.50735,manager,"waugh, p j",united kingdom,myb,engineer,imm,imm11928,0
1094372,1922,Lake View And Star Limited,4428698,"Mme Manager H. E. Vail, FimibtOD, W.A.",london,-0.1277583,51.50735,manager,"vail, h e",united kingdom,myb,engineer,imm,imm3390,0
1095113,1922,Llwyn Llafrod Anthracite Collieries Limited,664304.7,T. A. Morgan.,swansea,-3.943646,51.62144,board,"morgan, t a",united kingdom,myb,engineer,imm,imm2121,0
1095380,1922,Lonely Reef Gold Mining Co Limited,1439327,"Mine Manager B. W. Durham. I Mine Oflice Loneiy P.0., Rhodesia. Secretary and Ofllces A. D. Owen, Stafford House, King William Street, E.C. 4.",durham,-78.89862,35.99403,manager,"durham, b w",united states of america,myb,engineer,imm,imm10548,0
1102411,1922,Ooregum Gold Mining Company,1578137,"anagers John Taylor a Sons, 5 and 6, Queen Street Place, EC. 4. Mme Superintendent H. M. A. Cooke, M.Inst.M.M., M.A.Inst.M.E.,",queen street place,-75.70193,45.42005,superintendent,"cooke, h m",canada,myb,engineer,imm,imm2779,0
1112212,1922,Tronoh Mines Limited,885739.6,"TRONOH MINES, LTD. Directors Qualification, £500 . 0. V. Thomas, Chairman. I S. H. Moore. | F. D. Osborne. | W. J. Payne.",basinghall street e,-0.0911072,51.51603,board,"osborne, f d",united kingdom,myb,engineer,imm,imm4886,0
1115391,1922,Witbank Colliery Limited,1550044,"L atest price, 3s. 9d. WITBANK COLLIERY, LTD. Directors Qualification, 100 shares .",johannesburg,28.04731,-26.2041,board,"price, l a",south africa,myb,mining eng,colorado,colo4242,0
1116943,1923,Alaska Treadwell Gold Mining Company,5.00E+06,"Directors F. W. Bradley, President; A. B. Dams Vice-President; F. A. Hammersmith;",alaska,-149.4937,64.20084,board,"bradley, f w",united states of america,myb,engineer,imm,imm108,0
1116982,1923,Alaska United Gold Mining Company,1.00E+06,Consulting En ineer P. R. Bradley. Superintendent L. H. Metsgar.,treadwell,-73.96084,40.76148,superintendent,"metsgar, l h",united states of america,myb,engineer,imm,imm10863,0
1124467,1923,Chislet Colliery Limited,2058554,"Manager J. W. Robinson, Sturry, near Canterbury.",london,-0.1277583,51.50735,manager,"robinson, j w",united kingdom,myb,engineer,imm,imm12593,0
1128291,1923,East Rand Gold Coal And,228728.3,"Mine Manager A. G. Maclatchy, Vischkuil, Heidelberg, Transvaal.",heidelberg,8.672434,49.39875,manager,"maclatchy, a g",germany,myb,engineer,imm,imm3307,0
1129273,1923,Evans And Reid Coal,1715462,"R. T. Bayliss, Chairman and Managing. I J. R. Maguire. | J. E. D. Ryder.",madison,-89.40123,43.07305,board,"ryder, j e",united states of america,myb,chemistry,MIT,03mit350,0
1131235,1923,Graigola Merthyr Company Limited,5763952,"33-36, King William Street, E.C. 4. General Manager R. V. Price. | Commercial Manager G. E. Thomas. Secretary and Ofl lces D. J. Grilnths, 5, Cambrian Place, Swansea.",london,-0.1277583,51.50735,manager,"thomas, g e",united kingdom,myb,engineer,imm,imm10224,0
1133222,1923,Inspiration Consolidated Copper Company,3.00E+07,"C. F . Kelley, Presidmf. | W. D. Thornton, Vice-President. | L. D. Ricketts, Vice-Pram",arizona,-111.0937,34.04893,board,"thornton, w d",united states of america,myb,NA,taime,aime117645,0
1133491,1923,Itabira Iron Ore Company Limited,9149131,"R. Grant, junr, | Sir A. E. Harris, K.B.E. I F. W. Lund. I F. A. E. Samuelson.",brazil,-51.92528,-14.235,board,"samuelson, f a",brazil,myb,engineer,myb,969387,0
1136941,1923,Luipaard Vlei Gold Mining Company,2561757,"General Manager H. E. Allen. Box 58, Krugersdorp. Transvaal. Johannesburg Secretary and Ofl lces H. Williams, 109-112, Consolidated Building. Secretary and Oflices W. Smith, Finsbury Pavement House, Moorgate, EC. 2.",transvaal,-81.1831,43.23256,manager,"allen, h e",canada,myb,mining eng,colorado,colo5959,0
1141368,1923,Modderfontein Gold Mining Company Limited,6404392,"W. T. Graham, LP. I R. W. Ffennell. I J. L. Siddall,",london,-0.1277583,51.50735,board,"graham, w t",united kingdom,myb,mining eng,colorado,colo9382,0
1145438,1923,Powell Duffryn Steam Coal Limited,8397905,"Commercial Manager W. R. Harm, Bute Docks, Cardiff.",cardiff,-3.17909,51.48158,manager,"harm, w r",united kingdom,myb,engineer,imm,imm9737,0
1146318,1923,Randfontein Central Gold Mining Limited,21438780,"S. B. Joel, J.P. l W. J. Benson, 0.3.1 . I 1 . Honey. Consulting Engineer Prof. J. G. Lawn, C.B.E., M.lnst.M.M.",london,-0.1277583,51.50735,engineer,"lawn, p j",united kingdom,myb,engineer,imm,imm3223,0
1154906,1923,Walhl Gold Mining Limited,1143641,Underground Manager J. L. Gilmour.,new zealand,174.886,-40.90056,manager,"gilmour, j l",NA,myb,engineer,imm,imm8495,0
1156322,1923,Willough Consolidated Limited,4574565,"Consultin Engineer B. L. Gardiner, Box 220, Bulawayo. Secretary and flices G. R. Saunders,",rhodesia,-97.21348,32.82943,engineer,"gardiner, b l",united states of america,myb,engineer,imm,imm10581,0
1156908,1923,Yorkshire Iron And Coal Limited,1372370,"J. Directors Qualification, £500 . L. Booth, Chairman. I G. M. Ritchie, Deputy Chairman. I F. H. Booth, JP.",london,-0.1277583,51.50735,chair,"ritchie, g m",united kingdom,myb,engineer,myb,1084701,0
amm25927,1916,Inspiration Consolidated Copper Co. Miami. Ahd,3.00E+07,"D. A. Welch, Butte, Montana, Purchasing Agent.",montana ,-110.3625658,46.8796822,Purchasing Agent,"welch, d a",united states of america,amm,mining eng,colorado,colo15822,0
amm25938,1916,Anaconda Copper M. Co.,1.50E+07,Louis R. Wallace. Superintendent.,NA,NA,NA,Superintendent,"wallace, l r",NA,amm,mining eng,colorado,colo5325,0
amm29326,1916,American Smelting & Refining Co.,9.00E+05,"(Subsidiary of American Smelting & Refining Co., New York.) Operating Office, First National Building, Denver. Lincoln G. Eakins, Denver, General Mgr. Colorado Department.",new york ,-74.0059728,40.7127753,General Mgr,"eakins, l g",NA,amm,engineer,imm,imm7815,0
amm32634,1916,Cleveland Cliffs Iron Co. Ishpeming. Ahd,1.00E+07,"Lucien Eaton, lshpeming, Superintendent Cliffs Shaft, Imperial,",NA,NA,NA,Superintendent,"eaton, l",NA,amm,engineer,ama,ama2753,0
amm35149,1916,Nevada Bunker Hill Mining Co. Bullion. Lgp,2.00E+06,"Frederick Davis, Vice-President and Manager.",NA,NA,NA,Vice,"davis, f",NA,amm,engineer,ama,ama2361,0
amm37013,1916,Ofer Gold Mining Co. Deadwood. Fgp,1.00E+05,"W. S. Elder, General Manager.",NA,NA,NA,General Manager,"elder, w s",NA,amm,engineer,ama,ama2807,0
amm39868,1916,Peterson Lake Silver Cobalt Mining Co. Cobalt. Chd,3.00E+06,"Robert B. Lamb, Traders Bank Bdg., Toronto, Consulting Engineer.",toronto ,-79.3831843,43.653226,Consulting Engineer,"lamb, r b",canada,amm,engineer,ama,ama4935,0
amm49271,1919,Granby Consolidated Mining Smelting & Power Co. Limited Vancouver. Ahd,3042300,"Edward Everett, Secretary; George W. Wooster, Treasurer.",everett ,-122.2020795,47.9789848,Secretary,"everett, e",united states of america,amm,engineer,ama,ama2933,0
amm49491,1919,Placer Gold Mines Co. Atlin. Fgp,1.00E+06,"Charles F. Leonard, Superintendent.",NA,NA,NA,Superintendent,"leonard, c f",NA,amm,mechanical eng,worcester,wo2179,0
amm50746,1919,Nicoya Mining Co. San Jose,4.00E+07,"Frank H. Sistermans, San Jose, General Manager.",NA,NA,NA,General Manager,"sistermans, f h",NA,amm,engineer,ama,ama7728,0
amm50914,1919,Davison Sulphur & Phosphate Co. Cumanayagua Ch,150000,"Edwin C. Holden, Baltimore, General Manager.",baltimore ,-76.6121893,39.2903848,General Manager,"holden, e c",united states of america,amm,mining eng,columbia,csm1353,0
amm50915,1919,Davison Sulphur & Phosphate Co. Cumanayagua Ch,150000,"Chester A. Fulton, Cumanayaga, Manager.",NA,NA,NA,Manager,"fulton, c a",NA,amm,mining eng,columbia,csm1943,0
amm54169,1919,Amparo Mining Co. Etzatlan. Dhd,3.00E+06,"James H. Howard, E. M., Etzatlan, General Manager.",NA,NA,NA,General Manager,"howard, j h",NA,amm,mining eng,taime,aime57203,0
amm55106,1919,Subsidiary Of Braden Copper Mines Co. Equitable Bldg. New York.,25069000,"Stephen Birch, New York, Vice President.",new york ,-74.0059728,40.7127753,Vice,"birch, s",NA,amm,engineer,ama,ama897,0
amm56807,1920,Arizona Commercial Mining Co. Globe. Dhd,1500000,"Harold C. Plummer, Globe, Arizona, Superintendent.",arizona ,-111.0937311,34.0489281,Superintendent,"plummer, h c",united states of america,amm,mining eng,MIT,mitg18192,0
amm56811,1920,Arizona Commercial Mining Co. Globe. Dhd,1500000,"A. W. Davis, Prescott, Arizona, President.",arizona ,-111.0937311,34.0489281,Pres,"davis, a w",united states of america,amm,engineer,imm,imm6363,0
amm56860,1920,Ccontrolled By Ray Hercules Copper Co. Broad St. New York.,1.00E+07,"Frank C. Armstrong, President: W. P. Maloney, Secretary.",NA,NA,NA,Pres,"armstrong, f c",NA,amm,engineer,ama,ama479,0
amm59087,1920,Mason Valley Mines Co.,1.00E+06,"F. W. Guernsey, Thompson. Nevada. General Manager.",nevada ,-116.419389,38.8026097,General Manager,"guernsey, f w",united states of america,amm,bachelor of science,taime,aime47872,0
amm59960,1920,Solvay Process Co. Borosolvay. Ahd,1.80E+07,"E. L. Pierce. Syracuse, N. Y., Pres.; L. Khrumbhoar, Secretary.",syracuse ,-76.1474244,43.0481221,Pres,"pierce, e l",united states of america,amm,mechanical eng,MIT,03mit428,0
amm61606,1920,Portland Gold Mining Co. Victor. Ahd,3.00E+06,"George M. Taylor, Colorado Springs, General Manager.",colorado ,-105.7820674,39.5500507,General Manager,"taylor, g m",united states of america,amm,mechanical eng,taime,aime115923,0
amm65406,1920,Judson Mining Co. Alpha. Dgp,750000,"Alfred Martin, Crystal Falls, Michigan, Superintendent.",michigan ,-85.6023643,44.3148443,Superintendent,"martin, a",united states of america,amm,engineer,ama,ama5478,0
amm67772,1920,Gold Canyon Dredging Co. Dayton. Dhd,250000,"Bulkeley Wells, San Francisco. President and General Manager.",san francisco ,-122.4194155,37.7749295,Pres,"wells, b",united states of america,amm,engineer,ama,ama8928,0
amm68180,1920,Ccontrolled By Utah Copper Co. Broad Street New York.,1.00E+07,"J. C. Kinnear. McGill, Nevada, Smelter Superintendent.",nevada ,-116.419389,38.8026097,Superintendent,"kinnear, j c",united states of america,amm,mining eng,MIT,30mit16405,0
amm68723,1920,Virginia Louise Mining Co. Pioche. Lgp,1.00E+06,"Lewis G. Gillett. Pioche, Nevada, Superintendent.",nevada ,-116.419389,38.8026097,Superintendent,"gillett, l g",united states of america,amm,mining eng,MIT,30mit13281,0
amm68821,1920,American Smelting Q. Refining Co. Maurer. Ahd,1.15E+08,"John F. Austin, Maurer. New Jersey, General Manager.",austin ,-97.7430608,30.267153,General Manager,"austin, j f",united states of america,amm,mining eng,MIT,30mit32926,0
amm68979,1920,American Metal Co.,4.00E+06,"F. Y. Robertson, New York, Vice-Pres. and General Manager.",new york ,-74.0059728,40.7127753,Vice,"robertson, f y",NA,amm,engineer,imm,imm10990,0
amm69036,1920,Black Hawk Cons.m Nes Co. Vanadium. Fgp,1500000,"Ira L. Wright, Silver City, New Mexico, Pres. and Gen. Manager.",new mexico ,-105.8700901,34.5199402,Pres,"wright, i l",united states of america,amm,bachelor science,missouri,miss1286,0
amm69955,1920,Rogers Brown Iron Co. Buffalo. Dhd,7.00E+06,"Hugh Kennedy, Buffalo, Vice-President, General Manager.",kennedy ,-96.8064507,32.7787249,Vice,"kennedy, h",united states of america,amm,engineer,ama,ama4707,0
amm70996,1920,Ducktown Sulphur Copper .I. Co. Ltd. Isabella. Chd,1.00E+06,"Incorporated, Great Britain, 1891. Stock, $1,000,000. Shares, $5.00. J. G. Gordon, Chairman; J. W. Felstead, Secretary.",NA,NA,NA,Chairman,"gordon, j g",NA,amm,mechanical eng,taime,aime45806,0
amm71759,1920,Michigan Utah Consolidated Mines Co. Alta. Lgp,375000,"Norman W. Haire, Salt Lake City, Utah, President.",NA,NA,NA,Pres,"haire, n w",NA,amm,engineer,ama,ama3721,0
amm71916,1920,Sioux Mines Co. Mammoth. Mgp,1.00E+05,"C. E. Loose, Provo. Utah, General Manager.",NA,NA,NA,General Manager,"loose, c e",NA,amm,engineer,ama,ama5268,0
amm73950,1920,Placer Gold Mines Co. Atlin. Fgp,1.00E+06,"Charles F. Leonard. Atlin, British Columbia, Superintendent.",british columbia ,-127.6476205,53.7266683,Superintendent,"leonard, c f",canada,amm,mechanical eng,worcester,wo2179,0
amm75342,1920,Ccontrolled By Crown Reserve Mining Co. Limited Cobalt.,3.00E+09,"H. J. Stewart, Cobalt, Ontario, General Manager.",ontario ,-85.323214,51.253775,General Manager,"stewart, h j",canada,amm,engineer,imm,imm10197,0
amm76098,1920,Cusi Mexicana Mining Co. Cusihuiriachic. Mgp,2.00E+06,"H. S. Black, New York, President; J. D. Gruver, Sec.-'l‘reasurer.",new york ,-74.0059728,40.7127753,Pres,"black, h s",NA,amm,electrical eng,worcester,wo280,0
amm76444,1920,Cubo Mining & Milling Co. Cubo. Dhd,3.00E+06,"H. L. Hollis, Chicago, Pres. and Manager; A. Hunter, Secretary.",chicago ,-87.6297982,41.8781136,Pres,"hollis, h l",united states of america,amm,NA,taime,aime55873,0
amm78070,1922,Castle Dome Development Co. Inspiration. Mg,1.00E+07,"John W. Prout, Jr., Dos Cabezas, Arizona, General Superintendent.",arizona ,-111.0937311,34.0489281,General Superintendent,"prout, j w",united states of america,amm,mining eng,colorado,colo16781,0
amm78153,1922,Copper Queen Gold Mining Co. Stoddard. Mop,2.00E+06,"E. C. Hall, Fort Worth, Texas, General Manager.",texas ,-99.9018131,31.9685988,General Manager,"hall, e c",united states of america,amm,mechanical eng,MIT,03mit928,0
amm78354,1922,Grand Island Mining Co. Jerome. Lgp,1500000,"Charles Anderson, Jerome, Arizona, Superintendent.",jerome ,-112.1137716,34.7489107,Superintendent,"anderson, c",united states of america,amm,engineer,ama,ama437,0
amm78491,1922,Controlled By United Verde Extension Mining Co. Jerome Ariz.,750000,"George Kingdon, Jerome, Arizona, General Manager.",jerome ,-112.1137716,34.7489107,General Manager,"kingdon, g",united states of america,amm,engineer,ama,ama4768,0
amm79335,1922,United Eastern Mining Co. Oatman Ehd,1500000,"Roy W. Moore, Oatman, Arizona, General Superintendent.",oatman ,-114.3835698,35.0263915,General Superintendent,"moore, r w",united states of america,amm,chemistry,worcester,wo2538,0
amm79649,1922,Blue Mountain Mining Co. White River. Mgp,30000,"Rensselear H. Toll. White River, California, Superintendent.",california ,-119.4179324,36.778261,Superintendent,"toll, r h",united states of america,amm,engineer,ama,ama8470,0
amm79847,1922,Darwin Silver Co. Darwin. Fhd Office Room South Dearborn Street Chicago Illinois.,2.00E+06,"A. G. Kirby, Darwin, California, General Manager.",darwin ,-95.5828336,37.0929586,General Manager,"kirby, a g",united states of america,amm,engineer,imm,imm4065,0
amm80066,1922,Golden Center Of G.v. Mining Co. Grass Valley. Mgp,6.00E+05,"Rodney McCormick, President: J. W. Howard, Secretary.",NA,NA,NA,Pres,"mccormick, r",NA,amm,engineer,ama,ama5601,0
amm80066,1922,Golden Center Of G.v. Mining Co. Grass Valley. Mgp,6.00E+05,"Rodney McCormick, President: J. W. Howard, Secretary.",NA,NA,NA,Pres,"mccormick, r",NA,amm,engineer,ama,ama5601,0
amm80595,1922,Patterson Mining Co. Tuttletown. Mgp,1.00E+05,"John L. Whitney, Tuttletown. California. Superintendent.",california ,-119.4179324,36.778261,Superintendent,"whitney, j l",united states of america,amm,engineer,ama,ama9009,0
amm80609,1922,Penn Mining Co. Campo Seco. Ehd,250000,"Alfred P. Busey, Jr., Campo Seco, General Manager.",NA,NA,NA,General Manager,"busey, a p",NA,amm,mining eng,colorado,colo16481,0
amm80619,1922,Reverberatory Furnaces And Copper Converter. Men. Philadelphia Exploration Co. Crescent Mills. Dhd,1.00E+05,"Albert Burch, Crocker Building, San Francisco, General Manager.",san francisco ,-122.4194155,37.7749295,General Manager,"burch, a",united states of america,amm,engineer,ama,ama1378,0
amm81393,1922,Atlas Mining . Milling Co. Sneffles. Fgp,2.00E+06,"Frederick Carroll, Sneflles, General Manager.",NA,NA,NA,General Manager,"carroll, f",NA,amm,engineer,ama,ama1623,0
amm82177,1922,Mmmo Development Co. Cripple Creek. Mgp,1.00E+05,"Frank M. Kurie, Cripple Creek. Colorado, Vice-Pres, Manager.",colorado ,-105.7820674,39.5500507,Vice,"kurie, f m",united states of america,amm,engineer,ama,ama4886,0
amm82806,1922,United Metals Co. Lake City. Mgp,1.00E+06,"H. N. Nichols, Chicago, President; Milton 0. Payne, Secretary.",chicago ,-87.6297982,41.8781136,Pres,"nichols, h n",united states of america,amm,engineer,ama,ama6239,0
amm83723,1922,Sierra Nevada Consolidated Mining Co. Kellogg.,1.00E+06,"Stanly A. Easton, Kellogg, Idaho. President and Manager.",easton ,-75.2207323,40.688432,Pres,"easton, s a",united states of america,amm,bachelor of science,taime,aime33611,0
amm83864,1922,Giant Ledge Mining Co. Murray. Lgp,1500000,"John H. Taylor, Spokane, President; W. W. Johnston, Secretary.",spokane ,-117.4260465,47.6587802,Pres,"taylor, j h",united states of america,amm,engineer,imm,imm2403,0
amm84650,1922,Elm Orlu Mining Company,1.00E+05,"William N. Rossberg, Butte, Montana, Mine Manager.",montana ,-110.3625658,46.8796822,Mine Manager,"rossberg, w n",united states of america,amm,engineer,ama,ama7324,0
amm84914,1922,St. Paul Montana Mining Co. Maiden. Fgp,50000,"Edwin B. Coolidge, Maiden, Montana, General Manager.",montana ,-110.3625658,46.8796822,General Manager,"coolidge, e b",united states of america,amm,electrical eng,MIT,30mit9474,0
amm85528,1922,Florence Divide Mining Co. Goldfield. Mgp,150000,"J. H. Miller, Hawthorne, Nevada, Pres: J. E. Adams, Secretary.",nevada ,-116.419389,38.8026097,Pres,"miller, j h",united states of america,amm,mathematics,taime,aime81128,0
amm85882,1922,Ccontrolled By Utah Copper Co. Broad Street New York.,1.00E+07,"W. S. Larsh. Ruth, Nevada, Underground Superintendent.",nevada ,-116.419389,38.8026097,Superintendent,"larsh, w s",united states of america,amm,mining eng,colorado,colo16673,0
amm86534,1922,Cooperative Mining Co. Lordsburg. Mgp,5.00E+05,"H. C. Walter, Lordsburg, New Mexico, Mill Superintendent.",lordsburg ,-108.7086649,32.3503605,Superintendent,"walter, h c",united states of america,amm,electrical eng,worcester,wo3861,0
amm86860,1922,Santa Fe Gold & Copper Co. Broadway N.y. Owner.,5.00E+07,"Walter Douglas, 99 John Street, New York, President.",new york ,-74.0059728,40.7127753,Pres,"douglas, w",NA,amm,engineer,ama,ama2567,0
amm87951,1922,Stibnite Mining Co. Ogden. Lgp,1.00E+05,"Henry C. Baker, Ogden, President and General Manager.",NA,NA,NA,Pres,"baker, h c",NA,amm,engineer,ama,ama611,0
amm88292,1922,Aichan Bee Silver Lead Mining Co. Spokane. Lgp,1.00E+05,"H. M. Howard, Spokane, Washington, President, Manager.",spokane ,-117.4260465,47.6587802,Pres,"howard, h m",united states of america,amm,engineer,ama,ama4265,0
amm89711,1922,Mccullough Iron Co. Wilmington. Dhd,1.00E+06,"Martin E. Walker, Equitable Building, Wilmington, President.",NA,NA,NA,Pres,"walker, m e",NA,amm,mining eng,uariz,ua47076,0
amm91159,1922,Wolverine Copper Mining Co. Kearsarge. Chd,1500000,"Theodore Dengler, Kearsarge, Michigan, General Manager.",michigan ,-85.6023643,44.3148443,General Manager,"dengler, t",united states of america,amm,engineer,ama,ama2449,0
amm91567,1922,International Harvester Co. Hibbing Minn. Ahd,8.00E+07,"Benjamin W. Batchelder, Hibbing, Minn., General Superintendent.",hibbing ,-92.9376887,47.4271546,General Superintendent,"batchelder, b w",united states of america,amm,mining eng,michcoll,mi2741,0
amm91567,1922,International Harvester Co. Hibbing Minn. Ahd,8.00E+07,"Benjamin W. Batchelder, Hibbing, Minn., General Superintendent.",hibbing ,-92.9376887,47.4271546,General Superintendent,"batchelder, b w",united states of america,amm,mining eng,michcoll,mi2741,0
amm94198,1922,Lima Steel Casting Co. Lima. Mgp,1.00E+05,"B. F. Thomas, Pres.; M. L. Johnson, Mgr.; F. Z. Dempster, Supt.",NA,NA,NA,Pres,"thomas, b f",NA,amm,mechanical eng,wvu,wv44894,0
amm94746,1922,American Manganese Manufacturing Co. Dunbar. Ahd,250000,"F. J. Ryan, Pres., General Manager; S. R. Vanderbeck, Vice Pres.",NA,NA,NA,Pres,"ryan, f j",NA,amm,mining eng,colorado,colo13999,0
amm95869,1922,Reading Iron Co. Reading. Ah,1.00E+06,"L. E. Thomas, Pres.; W. W. Williams, Vice Pres., General Mgr.",NA,NA,NA,Pres,"thomas, l e",NA,amm,mining eng,MIT,40mit60582,0
amm97521,1922,Cassiar Crown Copper Co. Telkwa. Lgp,1500000,"W. Clayton Miller, Spokane, Washington, Consulting Engineer.",spokane ,-117.4260465,47.6587802,Consulting Engineer,"miller, w c",united states of america,amm,student,taime,aime81289,0
amm97613,1922,Granby Cons. M. Sm Elting &. Power Co. Ltd. Anyox. Ahd,2.50E+07,"Harold S. Munroe, Birks Building, Vancouver, General Manager.",vancouver ,-123.1207375,49.2827291,General Manager,"munroe, h s",canada,amm,engineer,imm,imm10893,0
amm97861,1922,Puget Sound Iron Co. Van Anda. Fhd,50000,"Arthur Goodall. San Francisco, California, President, Manager.",san francisco ,-122.4194155,37.7749295,Pres,"goodall, a",united states of america,amm,engineer,ama,ama3494,0
amm98899,1922,Mining Corporation Of Canada Limited Cobalt. Ahd,8300250,"C. E. Watson, Cobalt, Ontario, Canada, Manager.",ontario ,-85.323214,51.253775,Manager,"watson, c e",canada,amm,engineer,imm,imm6114,0
amm99365,1922,London Rolling Mill Co. Ltd. London. Egp,5.00E+05,"Charles H. White, Manager; J. F. White, Superintendent.",NA,NA,NA,Manager,"white, c h",NA,amm,mining eng,MIT,30mit18696,0
amm99774,1922,Steel Company Of Canada Ltd. Montreal. Ahd,2.50E+07,"W. L. Hamilton, Bienfait, Saskatchewan, Manager.",saskatchewan ,-106.4508639,52.9399159,Manager,"hamilton, w l",canada,amm,NA,taime,aime49482,0
